Jurisdicción,CUE Anexo,Nombre,Sector,Estado,Ámbito,Domicilio,CP,Teléfono,Código Localidad,Localidad,Departamento,E-mail,Ed. Común,Ed. Especial,Ed. de Jóvenes y Adultos,Ed. Artística,Ed. Hospitalaria Domiciliaria,Ed. Intercultural Bilingüe,Ed. Contexto de Encierro,Jardín maternal,Jardín de infantes,Primaria,Secundaria,Secundaria Técnica (INET),Superior no Universitario,Superior No Universitario (INET),dpto_link,Address,Address_2,Address_3
Buenos Aires,61977900,ESCUELA SECUNDARIA Nº17,Estatal,Activo,Urbano,RUTA 192 Y GAONA S/N  ,6700,43-8058,6497009,LUJAN,LUJAN,sb17lujan@outlook.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06497,"RUTA 192 Y GAONA S/N  , LUJAN, LUJAN, Buenos Aires, Argentina","RUTA 192 Y GAONA S/N  , LUJAN, LUJAN, Buenos Aires, Argentina","RUTA 192 Y GAONA , LUJAN, Buenos Aires, Argentina"
Buenos Aires,61978500,ESC. SECUNDARIA BASICA Nº6,Estatal,Activo,Urbano,SCALABRINI ORTIZ 402  ,1727,477-1073,6525008,MARCOS PAZ,MARCOS PAZ,marcozpaz.2011@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06525,"SCALABRINI ORTIZ 402  , MARCOS PAZ, MARCOS PAZ, Buenos Aires, Argentina","SCALABRINI ORTIZ 402  , MARCOS PAZ, MARCOS PAZ, Buenos Aires, Argentina","SCALABRINI ORTIZ 402, MARCOS PAZ, Buenos Aires, Argentina"
Buenos Aires,61978700,ESCUELA SECUNDARIA Nº42,Estatal,Activo,Urbano,Mendiluce y Gaona 427  ,1722,486-8288,6539008,SAN ANTONIO DE PADUA,MERLO,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06539,"Mendiluce y Gaona 427  , SAN ANTONIO DE PADUA, MERLO, Buenos Aires, Argentina","Mendiluce y Gaona 427  , SAN ANTONIO DE PADUA, MERLO, Buenos Aires, Argentina","Mendiluce y Gaona 427, MERLO, Buenos Aires, Argentina"
Buenos Aires,61978701,EXTENSION I DE ESCUELA SECUNDARIA Nº42,Estatal,Activo,Urbano,ZARATE E/ ACEVEDO Y EDISON 427  ,1718,483-8765,6539005,MERLO,MERLO,lilinofras@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06539,"ZARATE E/ ACEVEDO Y EDISON 427  , MERLO, MERLO, Buenos Aires, Argentina","ZARATE 427  , MERLO, MERLO, Buenos Aires, Argentina","ZARATE 427, MERLO, Buenos Aires, Argentina"
Buenos Aires,61979000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº 45,Estatal,Activo,Urbano,MANUEL DE FALLA Y RASTREADOR FOURNIER S/N  LOS EUCALIPTUS,1744,487-2162,6560004,FRANCISCO ALVAREZ,MORENO,elisalopezblanco@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06560,"MANUEL DE FALLA Y RASTREADOR FOURNIER S/N  LOS EUCALIPTUS, FRANCISCO ALVAREZ, MORENO, Buenos Aires, Argentina","MANUEL DE FALLA Y RASTREADOR FOURNIER S/N  LOS EUCALIPTUS, FRANCISCO ALVAREZ, MORENO, Buenos Aires, Argentina","MANUEL DE FALLA Y RASTREADOR FOURNIER , MORENO, Buenos Aires, Argentina"
Buenos Aires,61979100,ESC. SECUNDARIA BASICA Nº55,Estatal,Activo,Urbano,LA PROVIDENCIA Y EL RODEO 760  ,1746,487-1373,6560004,FRANCISCO ALVAREZ,MORENO,sb55moreno@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06560,"LA PROVIDENCIA Y EL RODEO 760  , FRANCISCO ALVAREZ, MORENO, Buenos Aires, Argentina","LA PROVIDENCIA Y EL RODEO 760  , FRANCISCO ALVAREZ, MORENO, Buenos Aires, Argentina","LA PROVIDENCIA Y EL RODEO 760, MORENO, Buenos Aires, Argentina"
Buenos Aires,61980100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,Estatal,Activo,Urbano,P.I. BEAN E I. HUEMUL 564  ,1629,444-1292,6638009,MANZANARES,PILAR,secundaria20manzanares@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"P.I. BEAN E I. HUEMUL 564  , MANZANARES, PILAR, Buenos Aires, Argentina","P.I. BEAN E I. HUEMUL 564  , MANZANARES, PILAR, Buenos Aires, Argentina","P.I. BEAN E I. HUEMUL 564, PILAR, Buenos Aires, Argentina"
Buenos Aires,61980200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21,Estatal,Activo,Urbano,CHILE Y RUTA 8 KM 46 S/N  ,1629,464-4375,6638005,LA LONJA,PILAR,silvinamichelle@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"CHILE Y RUTA 8 KM 46 S/N  , LA LONJA, PILAR, Buenos Aires, Argentina","CHILE Y RUTA 8 KM 46 S/N  , LA LONJA, PILAR, Buenos Aires, Argentina","CHILE Y RUTA 8 KM 46 , PILAR, Buenos Aires, Argentina"
Buenos Aires,61980600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº31,Estatal,Activo,Urbano,PERU E/ RIVADAVIA Y TIERRA DEL FUEGO S/N  ,1635,454-0905,6638013,PRESIDENTE DERQUI,PILAR,escuelasecundaria@yahoo.com.ar; ees31@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"PERU E/ RIVADAVIA Y TIERRA DEL FUEGO S/N  , PRESIDENTE DERQUI, PILAR, Buenos Aires, Argentina","PERU E/ RIVADAVIA Y TIERRA DEL FUEGO S/N  , PRESIDENTE DERQUI, PILAR, Buenos Aires, Argentina","PERU E/ RIVADAVIA Y TIERRA DEL FUEGO , PILAR, Buenos Aires, Argentina"
Buenos Aires,61980601,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº31,Estatal,Activo,Urbano,PASTEUR Y TUCUMAN S/N  BARRIO RIVERA VILLATE,1635,454-0903,6638013,PRESIDENTE DERQUI,PILAR,sb19pilar@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"PASTEUR Y TUCUMAN S/N  BARRIO RIVERA VILLATE, PRESIDENTE DERQUI, PILAR, Buenos Aires, Argentina","PASTEUR Y TUCUMAN S/N  BARRIO RIVERA VILLATE, PRESIDENTE DERQUI, PILAR, Buenos Aires, Argentina","PASTEUR Y TUCUMAN , PILAR, Buenos Aires, Argentina"
Buenos Aires,61980800,ESC. SECUNDARIA BASICA Nº21,Estatal,Activo,Urbano,ING. BAZ Y G. DEL MOLINO 1694  ,1631,449-5104,6638017,VILLA ROSA,PILAR,esb0321@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"ING. BAZ Y G. DEL MOLINO 1694  , VILLA ROSA, PILAR, Buenos Aires, Argentina","ING. BAZ Y G. DEL MOLINO 1694  , VILLA ROSA, PILAR, Buenos Aires, Argentina","ING. BAZ Y G. DEL MOLINO 1694, PILAR, Buenos Aires, Argentina"
Buenos Aires,61980900,ESCUELA SECUNDARIA Nº22,Estatal,Activo,Urbano,SOLER 1297  BARRIO LA PILARICA,1629,442-2423,6638012,PILAR,PILAR,e0083bs322@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"SOLER 1297  BARRIO LA PILARICA, PILAR, PILAR, Buenos Aires, Argentina","SOLER 1297  BARRIO LA PILARICA, PILAR, PILAR, Buenos Aires, Argentina","SOLER 1297, PILAR, Buenos Aires, Argentina"
Buenos Aires,61981100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº27,Estatal,Activo,Urbano,HUMBERTO PRIMO E/E.ZOLA Y MOZART 887  ,1878,4257-5734,6658016,VILLA LUJAN,QUILMES,esb34quilmes@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06658,"HUMBERTO PRIMO E/E.ZOLA Y MOZART 887  , VILLA LUJAN, QUILMES, Buenos Aires, Argentina","HUMBERTO PRIMO 887  , VILLA LUJAN, QUILMES, Buenos Aires, Argentina","HUMBERTO PRIMO 887, QUILMES, Buenos Aires, Argentina"
Buenos Aires,61982200,ESC. SECUNDARIA BASICA Nº14,Estatal,Activo,Urbano,BRANDSEN E/ GRAL. PINTO E ITUZAINGO 571  ,1646,4746-1990,6749021,SAN FERNANDO,SAN FERNANDO,ale27962@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06749,"BRANDSEN E/ GRAL. PINTO E ITUZAINGO 571  , SAN FERNANDO, SAN FERNANDO, Buenos Aires, Argentina","BRANDSEN 571  , SAN FERNANDO, SAN FERNANDO, Buenos Aires, Argentina","BRANDSEN 571, SAN FERNANDO, Buenos Aires, Argentina"
Buenos Aires,61982300,ESC. SECUNDARIA BASICA Nº8,Estatal,Activo,Urbano,INDEPENDENCIA E/ BOGADO Y PLUMERILLO 350  ,1609,4587-4001,6756003,BOULOGNE SUR MER,SAN ISIDRO,esb_8sanisidro@yahoo.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06756,"INDEPENDENCIA E/ BOGADO Y PLUMERILLO 350  , BOULOGNE SUR MER, SAN ISIDRO, Buenos Aires, Argentina","INDEPENDENCIA 350  , BOULOGNE SUR MER, SAN ISIDRO, Buenos Aires, Argentina","INDEPENDENCIA 350, SAN ISIDRO, Buenos Aires, Argentina"
Buenos Aires,61982400,ESC. SECUNDARIA BASICA Nº16,Estatal,Activo,Urbano,.ONELLI E/ M.GARCIA Y GUIDO .w2468  ,1643,4723-1524,6756002,BECCAR,SAN ISIDRO,sb16bsi@gmail.com; eppatriciopiacentino777@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06756,".ONELLI E/ M.GARCIA Y GUIDO .w2468  , BECCAR, SAN ISIDRO, Buenos Aires, Argentina",".ONELLI 2468  , BECCAR, SAN ISIDRO, Buenos Aires, Argentina",".ONELLI 2468, SAN ISIDRO, Buenos Aires, Argentina"
Buenos Aires,61983100,ESCUELA SECUNDARIA Nº35,Estatal,Activo,Urbano,MADARIAGA E/ MATIENZO Y PAGES 824  ,1684,4758-9087,6568002,EL PALOMAR,MORON,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"MADARIAGA E/ MATIENZO Y PAGES 824  , EL PALOMAR, MORON, Buenos Aires, Argentina","MADARIAGA 824  , EL PALOMAR, MORON, Buenos Aires, Argentina","MADARIAGA 824, MORON, Buenos Aires, Argentina"
Buenos Aires,61983200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº 52,Estatal,Activo,Urbano,TACUARI ESQ. MAIPU 648  ,1706,4443-6789,6568003,HAEDO,MORON,esb18_haedo@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"TACUARI ESQ. MAIPU 648  , HAEDO, MORON, Buenos Aires, Argentina","TACUARI ESQ. MAIPU 648  , HAEDO, MORON, Buenos Aires, Argentina","TACUARI ESQ. MAIPU 648, MORON, Buenos Aires, Argentina"
Buenos Aires,61983300,ESC. SECUNDARIA BASICA Nº44,Estatal,Activo,Urbano,LUIS MARIA CAMPOS E/ BALCARCE Y JULI 791  URBANO,1708,4696-8681,6568004,MORON,MORON,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"LUIS MARIA CAMPOS E/ BALCARCE Y JULI 791  URBANO, MORON, MORON, Buenos Aires, Argentina","LUIS MARIA CAMPOS 791  URBANO, MORON, MORON, Buenos Aires, Argentina","LUIS MARIA CAMPOS 791, MORON, Buenos Aires, Argentina"
Buenos Aires,61983400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº41,Estatal,Activo,Urbano,ROLDAN 1551  ,1684,4650-9719,6568002,EL PALOMAR,MORON,sb10moron@hotmail.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"ROLDAN 1551  , EL PALOMAR, MORON, Buenos Aires, Argentina","ROLDAN 1551  , EL PALOMAR, MORON, Buenos Aires, Argentina","ROLDAN 1551, MORON, Buenos Aires, Argentina"
Buenos Aires,61983500,ESC. SECUNDARIA BASICA Nº42,Estatal,Activo,Urbano,GRITO DE ALCORTA E/CASTAÑOS Y ARENALES 911  ,1708,4696-8833,6568004,MORON,MORON,esb_42@yahoo.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"GRITO DE ALCORTA E/CASTAÑOS Y ARENALES 911  , MORON, MORON, Buenos Aires, Argentina","GRITO DE ALCORTA 911  , MORON, MORON, Buenos Aires, Argentina","GRITO DE ALCORTA 911, MORON, Buenos Aires, Argentina"
Buenos Aires,61983600,ESCUELA SECUNDARIA Nº34,Estatal,Activo,Urbano,VILLANUEVA 2649  ,1712,4627-2573,6568001,CASTELAR,MORON,secundariabs39@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"VILLANUEVA 2649  , CASTELAR, MORON, Buenos Aires, Argentina","VILLANUEVA 2649  , CASTELAR, MORON, Buenos Aires, Argentina","VILLANUEVA 2649, MORON, Buenos Aires, Argentina"
Buenos Aires,61983601,ANEXO I DE ESCUELA SECUNDARIA Nº34,Estatal,Activo,Urbano,MIGUEL LILLO E/ AVELLANADA Y ARRIETA 2147  ,1712,4489-0364,6568001,CASTELAR,MORON,gustavogreco@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"MIGUEL LILLO E/ AVELLANADA Y ARRIETA 2147  , CASTELAR, MORON, Buenos Aires, Argentina","MIGUEL LILLO 2147  , CASTELAR, MORON, Buenos Aires, Argentina","MIGUEL LILLO 2147, MORON, Buenos Aires, Argentina"
Buenos Aires,61983700,ESCUELA SECUNDARIA Nº33,Estatal,Activo,Urbano,RUY DIAZ ESQ. SANTIAGO DEL ESTERO 4046  ,1708,4697-5732,6568004,MORON,MORON,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"RUY DIAZ ESQ. SANTIAGO DEL ESTERO 4046  , MORON, MORON, Buenos Aires, Argentina","RUY DIAZ ESQ. SANTIAGO DEL ESTERO 4046  , MORON, MORON, Buenos Aires, Argentina","RUY DIAZ ESQ. SANTIAGO DEL ESTERO 4046, MORON, Buenos Aires, Argentina"
Buenos Aires,61983800,ESC. SECUNDARIA BASICA Nº27,Estatal,Activo,Urbano,BUSTAMANTE E/ GURRUCHAGA Y FLORES S/N  BARRIO CARTERO,1686,4665-3231,6408002,HURLINGHAM,HURLINGHAM,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"BUSTAMANTE E/ GURRUCHAGA Y FLORES S/N  BARRIO CARTERO, HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","BUSTAMANTE E/ GURRUCHAGA Y FLORES S/N  BARRIO CARTERO, HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","BUSTAMANTE E/ GURRUCHAGA Y FLORES , HURLINGHAM, Buenos Aires, Argentina"
Buenos Aires,61985500,ESCUELA SECUNDARIA Nº19,Estatal,Activo,Urbano,COLON Y DA VINCI S/N  BARRIO PHILLIPS,1625,443-1757,6252001,BELEN DE ESCOBAR,ESCOBAR,bs11621@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06252,"COLON Y DA VINCI S/N  BARRIO PHILLIPS, BELEN DE ESCOBAR, ESCOBAR, Buenos Aires, Argentina","COLON Y DA VINCI S/N  BARRIO PHILLIPS, BELEN DE ESCOBAR, ESCOBAR, Buenos Aires, Argentina","COLON Y DA VINCI , ESCOBAR, Buenos Aires, Argentina"
Buenos Aires,61985600,ESCUELA SECUNDARIA Nº20,Estatal,Activo,Urbano,CNO. GRAL. BELGRANO E/213 Y 214 4414  VILLA GIAMBRUNO,1886,4223-7502,6091002,CARLOS TOMAS SOURIGUES,BERAZATEGUI,ees20begui@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06091,"CNO. GRAL. BELGRANO E/213 Y 214 4414  VILLA GIAMBRUNO, CARLOS TOMAS SOURIGUES, BERAZATEGUI, Buenos Aires, Argentina","CNO. GRAL. BELGRANO 213 Y 214 4414  VILLA GIAMBRUNO, CARLOS TOMAS SOURIGUES, BERAZATEGUI, Buenos Aires, Argentina","CNO. GRAL. BELGRANO 213 Y 214 4414, BERAZATEGUI, Buenos Aires, Argentina"
Buenos Aires,61985700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº37,Estatal,Activo,Urbano,127 Y 51 S/N  ,1885,45-5493,6091006,GUILLERMO E HUDSON,BERAZATEGUI,claudiaarmel@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06091,"127 Y 51 S/N  , GUILLERMO E HUDSON, BERAZATEGUI, Buenos Aires, Argentina","127 Y 51 S/N  , GUILLERMO E HUDSON, BERAZATEGUI, Buenos Aires, Argentina","127 Y 51 , BERAZATEGUI, Buenos Aires, Argentina"
Buenos Aires,61985800,ESC. SECUNDARIA BASICA Nº53,Estatal,Activo,Urbano,126 Y 30 3011  BARRIO GENERAL MITRE,1884,4223-2436,6091001,BERAZATEGUI,BERAZATEGUI,mariaester2006@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06091,"126 Y 30 3011  BARRIO GENERAL MITRE, BERAZATEGUI, BERAZATEGUI, Buenos Aires, Argentina","126 Y 30 3011  BARRIO GENERAL MITRE, BERAZATEGUI, BERAZATEGUI, Buenos Aires, Argentina","126 Y 30 3011, BERAZATEGUI, Buenos Aires, Argentina"
Buenos Aires,61985900,ESCUELA SECUNDARIA Nº29,Estatal,Activo,Urbano,AVDA. MITRE Y 45 S/N  ,1885,4215-5789,6091011,PLATANOS,BERAZATEGUI,marianormab@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06091,"AVDA. MITRE Y 45 S/N  , PLATANOS, BERAZATEGUI, Buenos Aires, Argentina","AVDA. MITRE Y 45 S/N  , PLATANOS, BERAZATEGUI, Buenos Aires, Argentina","AVDA. MITRE Y 45 , BERAZATEGUI, Buenos Aires, Argentina"
Buenos Aires,61986400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº23,Estatal,Activo,Urbano,BENITO LYNCH Y LAS CAMELIAS S/N  ,1635,454-0904,6638013,PRESIDENTE DERQUI,PILAR,es23derqui@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"BENITO LYNCH Y LAS CAMELIAS S/N  , PRESIDENTE DERQUI, PILAR, Buenos Aires, Argentina","BENITO LYNCH Y LAS CAMELIAS S/N  , PRESIDENTE DERQUI, PILAR, Buenos Aires, Argentina","BENITO LYNCH Y LAS CAMELIAS , PILAR, Buenos Aires, Argentina"
Buenos Aires,61986500,ESCUELA SECUNDARIA Nº18,Estatal,Activo,Urbano,SANTO DOMINGO Y NICARAGUA S/N  BARRIO AGUSTONI,1629,44-33703/04,6638012,PILAR,PILAR,ees18pilar@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"SANTO DOMINGO Y NICARAGUA S/N  BARRIO AGUSTONI, PILAR, PILAR, Buenos Aires, Argentina","SANTO DOMINGO Y NICARAGUA S/N  BARRIO AGUSTONI, PILAR, PILAR, Buenos Aires, Argentina","SANTO DOMINGO Y NICARAGUA , PILAR, Buenos Aires, Argentina"
Buenos Aires,61986501,ANEXO Nº1 DE ESCUELA SECUNDARIA Nº18,Estatal,Activo,Urbano,EL HORNERO E/EL LUCERO Y LOS GORRIONES 962  BARRIO LAS MARGARITAS,1629,442-4046,6638012,PILAR,PILAR,esb32pilar@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"EL HORNERO E/EL LUCERO Y LOS GORRIONES 962  BARRIO LAS MARGARITAS, PILAR, PILAR, Buenos Aires, Argentina","EL HORNERO 962  BARRIO LAS MARGARITAS, PILAR, PILAR, Buenos Aires, Argentina","EL HORNERO 962, PILAR, Buenos Aires, Argentina"
Buenos Aires,61986600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,Estatal,Activo,Urbano,RIVADAVIA E/ MANAGUA Y QUITO 650  BARRIO PARQUE PELLEGRINI,1629,446-4387,6638012,PILAR,PILAR,veintiseisescuelasecundaria@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"RIVADAVIA E/ MANAGUA Y QUITO 650  BARRIO PARQUE PELLEGRINI, PILAR, PILAR, Buenos Aires, Argentina","RIVADAVIA 650  BARRIO PARQUE PELLEGRINI, PILAR, PILAR, Buenos Aires, Argentina","RIVADAVIA 650, PILAR, Buenos Aires, Argentina"
Buenos Aires,61986700,ESCUELA SECUNDARIA Nº15 DR. CARLOS SAAVEDRA LAMAS,Estatal,Activo,Urbano,LAS HORTENSIAS 1675  BARRIO LOS CACHORROS,1669,47-9077,6638002,DEL VISO,PILAR,sec_15_pilar@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"LAS HORTENSIAS 1675  BARRIO LOS CACHORROS, DEL VISO, PILAR, Buenos Aires, Argentina","LAS HORTENSIAS 1675  BARRIO LOS CACHORROS, DEL VISO, PILAR, Buenos Aires, Argentina","LAS HORTENSIAS 1675, PILAR, Buenos Aires, Argentina"
Buenos Aires,61986800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº25,Estatal,Activo,Urbano,MITRE 2571  BARRIO PINAZO,1669,40-8652,6638002,DEL VISO,PILAR,gonzalezhoracios@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"MITRE 2571  BARRIO PINAZO, DEL VISO, PILAR, Buenos Aires, Argentina","MITRE 2571  BARRIO PINAZO, DEL VISO, PILAR, Buenos Aires, Argentina","MITRE 2571, PILAR, Buenos Aires, Argentina"
Buenos Aires,61987100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,Estatal,Activo,Urbano,JUAN B JUSTO Y SOLER S/N  ,1629,437-0531,6638012,PILAR,PILAR,esb28pilar@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"JUAN B JUSTO Y SOLER S/N  , PILAR, PILAR, Buenos Aires, Argentina","JUAN B JUSTO Y SOLER S/N  , PILAR, PILAR, Buenos Aires, Argentina","JUAN B JUSTO Y SOLER , PILAR, Buenos Aires, Argentina"
Buenos Aires,61987200,ESCUELA SECUNDARIA Nº15,Estatal,Activo,Urbano,GUATEMALA 3061  VILLA JARDIN,1646,4714-7093,6749023,VICTORIA,SAN FERNANDO,maca2_9@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06749,"GUATEMALA 3061  VILLA JARDIN, VICTORIA, SAN FERNANDO, Buenos Aires, Argentina","GUATEMALA 3061  VILLA JARDIN, VICTORIA, SAN FERNANDO, Buenos Aires, Argentina","GUATEMALA 3061, SAN FERNANDO, Buenos Aires, Argentina"
Buenos Aires,61987300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº29,Estatal,Activo,Urbano,SANTA TERESA Y LOS CIPRESES 1200  BARRIO CARUMBE,1667,462-6968,6638008,MANUEL ALBERTI,PILAR,sb29manuelalberti@hotmail.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"SANTA TERESA Y LOS CIPRESES 1200  BARRIO CARUMBE, MANUEL ALBERTI, PILAR, Buenos Aires, Argentina","SANTA TERESA Y LOS CIPRESES 1200  BARRIO CARUMBE, MANUEL ALBERTI, PILAR, Buenos Aires, Argentina","SANTA TERESA Y LOS CIPRESES 1200, PILAR, Buenos Aires, Argentina"
Buenos Aires,61987301,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº29,Estatal,Activo,Urbano,CATTANEO 389  ,1667,465-8463,6638008,MANUEL ALBERTI,PILAR,esb20_083@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06638,"CATTANEO 389  , MANUEL ALBERTI, PILAR, Buenos Aires, Argentina","CATTANEO 389  , MANUEL ALBERTI, PILAR, Buenos Aires, Argentina","CATTANEO 389, PILAR, Buenos Aires, Argentina"
Buenos Aires,61987400,ESCUELA DE EDUCACION SECUNDARIA Nº7,Estatal,Activo,Urbano,CAROLA LORENZINI 1050  BARRIO STO. CABRAL,1864,42-6248,6778001,ALEJANDRO KORN,SAN VICENTE,petocuartels@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06778,"CAROLA LORENZINI 1050  BARRIO STO. CABRAL, ALEJANDRO KORN, SAN VICENTE, Buenos Aires, Argentina","CAROLA LORENZINI 1050  BARRIO STO. CABRAL, ALEJANDRO KORN, SAN VICENTE, Buenos Aires, Argentina","CAROLA LORENZINI 1050, SAN VICENTE, Buenos Aires, Argentina"
Buenos Aires,62000500,ESCUELA SECUNDARIA Nº15,Estatal,Activo,Urbano,JUAN NARDO 425  OTAMENDI,2804,43-6942,6126005,CAMPANA,CAMPANA,esb24campana@hotmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06126,"JUAN NARDO 425  OTAMENDI, CAMPANA, CAMPANA, Buenos Aires, Argentina","JUAN NARDO 425  OTAMENDI, CAMPANA, CAMPANA, Buenos Aires, Argentina","JUAN NARDO 425, CAMPANA, Buenos Aires, Argentina"
Buenos Aires,62000600,ESCUELA SECUNDARIA Nº14,Estatal,Activo,Urbano,SAN JUAN 185  BARRIO LUBO,2804,46-6947,6126005,CAMPANA,CAMPANA,escuelasecundaria14@gmail.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06126,"SAN JUAN 185  BARRIO LUBO, CAMPANA, CAMPANA, Buenos Aires, Argentina","SAN JUAN 185  BARRIO LUBO, CAMPANA, CAMPANA, Buenos Aires, Argentina","SAN JUAN 185, CAMPANA, Buenos Aires, Argentina"
Buenos Aires,62000601,ANEXO I DE ESCUELA SECUNDARIA Nº14,Estatal,Activo,Urbano,GIOBELLINI 711  BARRIO LUBO,2804,44-2053,6126005,CAMPANA,CAMPANA,escuelasecundaria14@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06126,"GIOBELLINI 711  BARRIO LUBO, CAMPANA, CAMPANA, Buenos Aires, Argentina","GIOBELLINI 711  BARRIO LUBO, CAMPANA, CAMPANA, Buenos Aires, Argentina","GIOBELLINI 711, CAMPANA, Buenos Aires, Argentina"
Buenos Aires,62000700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº 28,Estatal,Activo,Urbano,ANDRES DEL PINO E/ ARENALES Y VIAMONTE S/N  ,2804,43-1620,6126005,CAMPANA,CAMPANA,escuelaesb@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06126,"ANDRES DEL PINO E/ ARENALES Y VIAMONTE S/N  , CAMPANA, CAMPANA, Buenos Aires, Argentina","ANDRES DEL PINO E/ ARENALES Y VIAMONTE S/N  , CAMPANA, CAMPANA, Buenos Aires, Argentina","ANDRES DEL PINO E/ ARENALES Y VIAMONTE , CAMPANA, Buenos Aires, Argentina"
Buenos Aires,62000800,ESCUELA SECUNDARIA Nº9,Estatal,Activo,Urbano,CHACABUCO 378  BARRIO DALLERA,2804,43-6962,6126005,CAMPANA,CAMPANA,ms9campana@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06126,"CHACABUCO 378  BARRIO DALLERA, CAMPANA, CAMPANA, Buenos Aires, Argentina","CHACABUCO 378  BARRIO DALLERA, CAMPANA, CAMPANA, Buenos Aires, Argentina","CHACABUCO 378, CAMPANA, Buenos Aires, Argentina"
